x [um]	Electric Field [V/cm]	Electric Field [V/cm]
2.41915	2.04403	2.04404
2.4198	2.044	2.04402
2.42045	2.04398	2.04399
2.42111	2.04396	2.04397
2.42176	2.04394	2.04395
2.42241	2.04392	2.04393
2.42306	2.04389	2.0439
2.42371	2.04387	2.04388
2.42436	2.04385	2.04386
2.42501	2.04383	2.04384
2.42566	2.0438	2.04382
2.42631	2.04378	2.04379
2.42696	2.04376	2.04377
2.42761	2.04374	2.04375
2.42826	2.04372	2.04373
2.42891	2.04369	2.04371
2.42957	2.04367	2.04368
2.43022	2.04365	2.04366
2.43087	2.04363	2.04364
2.43152	2.04361	2.04362
2.43217	2.04358	2.04359
2.43282	2.04356	2.04357
2.43347	2.04354	2.04355
2.43412	2.04352	2.04353
2.43477	2.04349	2.04351
2.43542	2.04347	2.04348
2.43607	2.04345	2.04346
2.43672	2.04343	2.04344
2.43737	2.04341	2.04342
2.43802	2.04338	2.04339
2.43868	2.04336	2.04337
2.43933	2.04334	2.04335
2.43998	2.04332	2.04333
2.44063	2.04329	2.04331
2.44128	2.04327	2.04328
2.44193	2.04325	2.04326
2.44258	2.04323	2.04324
2.44323	2.04321	2.04322
2.44388	2.04318	2.04319
2.44453	2.04316	2.04317
2.44518	2.04314	2.04315
2.44583	2.04312	2.04313
2.44648	2.04309	2.04311
2.44713	2.04307	2.04308
2.44779	2.04305	2.04306
2.44844	2.04303	2.04304
2.44909	2.04301	2.04302
2.44974	2.04298	2.04299
2.45039	2.04296	2.04297
2.45104	2.04294	2.04295
2.45169	2.04292	2.04293
2.45234	2.04289	2.04291
2.45299	2.04287	2.04288
2.45364	2.04285	2.04286
2.45429	2.04283	2.04284
2.45494	2.0428	2.04282
2.45559	2.04278	2.04279
2.45625	2.04276	2.04277
2.4569	2.04274	2.04275
2.45755	2.04272	2.04273
2.4582	2.04269	2.0427
2.45885	2.04267	2.04268
2.4595	2.04265	2.04266
2.46015	2.04263	2.04264
2.4608	2.0426	2.04261
2.46145	2.04258	2.04259
2.4621	2.04256	2.04257
2.46275	2.04254	2.04255
2.4634	2.04251	2.04253
2.46405	2.04249	2.0425
2.4647	2.04247	2.04248
2.46536	2.04245	2.04246
2.46601	2.04242	2.04244
2.46666	2.0424	2.04241
2.46731	2.04238	2.04239
2.46796	2.04236	2.04237
2.46861	2.04233	2.04235
2.46926	2.04231	2.04232
2.46991	2.04229	2.0423
2.47056	2.04227	2.04228
2.47121	2.04224	2.04226
2.47186	2.04222	2.04223
2.47251	2.0422	2.04221
2.47316	2.04218	2.04219
2.47381	2.04215	2.04217
2.47447	2.04213	2.04214
2.47512	2.04211	2.04212
2.47577	2.04209	2.0421
2.47642	2.04206	2.04208
2.47707	2.04204	2.04205
2.47772	2.04202	2.04203
2.47837	2.042	2.04201
2.47902	2.04197	2.04199
2.47967	2.04195	2.04196
2.48032	2.04193	2.04194
2.48097	2.04191	2.04192
2.48162	2.04188	2.04189
2.48227	2.04186	2.04187
2.48293	2.04184	2.04185
2.48358	2.04182	2.04183
2.48423	2.04179	2.0418
2.48488	2.04177	2.04178
2.48553	2.04175	2.04176
2.48618	2.04172	2.04174
2.48683	2.0417	2.04171
2.48748	2.04168	2.04169
2.48813	2.04166	2.04167
2.48878	2.04163	2.04165
2.48943	2.04161	2.04162
2.49008	2.04159	2.0416
2.49073	2.04157	2.04158
2.49138	2.04154	2.04155
2.49204	2.04152	2.04153
2.49269	2.0415	2.04151
2.49334	2.04147	2.04149
2.49399	2.04145	2.04146
2.49464	2.04143	2.04144
2.49529	2.04141	2.04142
2.49594	2.04138	2.04139
2.49659	2.04136	2.04137
2.49724	2.04134	2.04135
2.49789	2.04131	2.04133
2.49854	2.04129	2.0413
2.49919	2.04127	2.04128
2.49984	2.04124	2.04126
2.50049	2.04122	2.04123
2.50115	2.0412	2.04121
2.5018	2.04118	2.04119
2.50245	2.04115	2.04116
2.5031	2.04113	2.04114
2.50375	2.04111	2.04112
2.5044	2.04108	2.04109
2.50505	2.04106	2.04107
2.5057	2.04104	2.04105
2.50635	2.04101	2.04103
2.507	2.04099	2.041
2.50765	2.04097	2.04098
2.5083	2.04094	2.04096
2.50895	2.04092	2.04093
2.50961	2.0409	2.04091
2.51026	2.04087	2.04089
2.51091	2.04085	2.04086
2.51156	2.04083	2.04084
2.51221	2.0408	2.04082
2.51286	2.04078	2.04079
2.51351	2.04076	2.04077
2.51416	2.04073	2.04075
2.51481	2.04071	2.04072
2.51546	2.04069	2.0407
2.51611	2.04066	2.04068
2.51676	2.04064	2.04065
2.51741	2.04062	2.04063
2.51806	2.04059	2.0406
2.51872	2.04057	2.04058
2.51937	2.04055	2.04056
2.52002	2.04052	2.04053
2.52067	2.0405	2.04051
2.52132	2.04047	2.04049
2.52197	2.04045	2.04046
2.52262	2.04043	2.04044
2.52327	2.0404	2.04042
2.52392	2.04038	2.04039
2.52457	2.04036	2.04037
2.52522	2.04033	2.04034
2.52587	2.04031	2.04032
2.52652	2.04028	2.0403
2.52717	2.04026	2.04027
2.52783	2.04024	2.04025
2.52848	2.04021	2.04022
2.52913	2.04019	2.0402
2.52978	2.04016	2.04018
2.53043	2.04014	2.04015
2.53108	2.04012	2.04013
2.53173	2.04009	2.0401
2.53238	2.04007	2.04008
2.53303	2.04004	2.04005
2.53368	2.04002	2.04003
2.53433	2.03999	2.04001
2.53498	2.03997	2.03998
2.53563	2.03995	2.03996
2.53629	2.03992	2.03993
2.53694	2.0399	2.03991
2.53759	2.03987	2.03988
2.53824	2.03985	2.03986
2.53889	2.03982	2.03984
2.53954	2.0398	2.03981
2.54019	2.03977	2.03979
2.54084	2.03975	2.03976
2.54149	2.03972	2.03974
2.54214	2.0397	2.03971
2.54279	2.03967	2.03969
2.54344	2.03965	2.03966
2.54409	2.03962	2.03964
2.54474	2.0396	2.03961
2.5454	2.03957	2.03959
2.54605	2.03955	2.03956
2.5467	2.03952	2.03954
2.54735	2.0395	2.03951
2.548	2.03947	2.03949
2.54865	2.03945	2.03946
2.5493	2.03942	2.03944
2.54995	2.0394	2.03941
2.5506	2.03937	2.03938
2.55125	2.03935	2.03936
2.5519	2.03932	2.03933
2.55255	2.0393	2.03931
2.5532	2.03927	2.03928
2.55385	2.03924	2.03926
2.55451	2.03922	2.03923
2.55516	2.03919	2.03921
2.55581	2.03917	2.03918
2.55646	2.03914	2.03915
2.55711	2.03911	2.03913
2.55776	2.03909	2.0391
2.55841	2.03906	2.03907
2.55906	2.03904	2.03905
2.55971	2.03901	2.03902
2.56036	2.03898	2.039
2.56101	2.03896	2.03897
2.56166	2.03893	2.03894
2.56231	2.0389	2.03892
2.56297	2.03888	2.03889
2.56362	2.03885	2.03886
2.56427	2.03882	2.03884
2.56492	2.0388	2.03881
2.56557	2.03877	2.03878
2.56622	2.03874	2.03876
2.56687	2.03871	2.03873
2.56752	2.03869	2.0387
2.56817	2.03866	2.03867
2.56882	2.03863	2.03865
2.56947	2.03861	2.03862
2.57012	2.03858	2.03859
2.57077	2.03855	2.03856
2.57142	2.03852	2.03854
2.57208	2.03849	2.03851
2.57273	2.03847	2.03848
2.57338	2.03844	2.03845
2.57403	2.03841	2.03842
2.57468	2.03838	2.0384
2.57533	2.03835	2.03837
2.57598	2.03833	2.03834
2.57663	2.0383	2.03831
2.57728	2.03827	2.03828
2.57793	2.03824	2.03825
2.57858	2.03821	2.03822
2.57923	2.03818	2.0382
2.57988	2.03815	2.03817
2.58053	2.03812	2.03814
2.58119	2.03809	2.03811
2.58184	2.03806	2.03808
2.58249	2.03803	2.03805
2.58314	2.03801	2.03802
2.58379	2.03798	2.03799
2.58444	2.03795	2.03796
2.58509	2.03792	2.03793
2.58574	2.03789	2.0379
2.58639	2.03786	2.03787
2.58704	2.03782	2.03784
2.58769	2.03779	2.03781
2.58834	2.03776	2.03778
2.58899	2.03773	2.03775
2.58965	2.0377	2.03772
2.5903	2.03767	2.03769
2.59095	2.03764	2.03765
2.5916	2.03761	2.03762
2.59225	2.03758	2.03759
2.5929	2.03754	2.03756
2.59355	2.03751	2.03753
2.5942	2.03748	2.0375
2.59485	2.03745	2.03746
2.5955	2.03742	2.03743
2.59615	2.03738	2.0374
2.5968	2.03735	2.03737
2.59745	2.03732	2.03733
2.5981	2.03728	2.0373
2.59876	2.03725	2.03727
2.59941	2.03722	2.03723
2.60006	2.03718	2.0372
2.60071	2.03715	2.03717
2.60136	2.03712	2.03713
2.60201	2.03708	2.0371
2.60266	2.03705	2.03707
2.60331	2.03701	2.03703
2.60396	2.03698	2.037
2.60461	2.03694	2.03696
2.60526	2.03691	2.03693
2.60591	2.03687	2.03689
2.60656	2.03684	2.03686
2.60721	2.0368	2.03682
2.60787	2.03677	2.03678
2.60852	2.03673	2.03675
2.60917	2.03669	2.03671
2.60982	2.03666	2.03667
2.61047	2.03662	2.03664
2.61112	2.03658	2.0366
2.61177	2.03654	2.03656
2.61242	2.03651	2.03653
2.61307	2.03647	2.03649
2.61372	2.03643	2.03645
2.61437	2.03639	2.03641
2.61502	2.03635	2.03637
2.61567	2.03631	2.03633
2.61633	2.03627	2.03629
2.61698	2.03624	2.03625
2.61763	2.0362	2.03622
2.61828	2.03616	2.03618
2.61893	2.03611	2.03613
2.61958	2.03607	2.03609
2.62023	2.03603	2.03605
2.62088	2.03599	2.03601
2.62153	2.03595	2.03597
2.62218	2.03591	2.03593
2.62283	2.03587	2.03589
2.62348	2.03582	2.03584
2.62413	2.03578	2.0358
2.62478	2.03574	2.03576
2.62544	2.03569	2.03571
2.62609	2.03565	2.03567
2.62674	2.0356	2.03563
2.62739	2.03556	2.03558
2.62804	2.03551	2.03554
2.62869	2.03547	2.03549
2.62934	2.03542	2.03545
2.62999	2.03538	2.0354
2.63064	2.03533	2.03535
2.63129	2.03528	2.03531
2.63194	2.03524	2.03526
2.63259	2.03519	2.03521
2.63324	2.03514	2.03516
2.6339	2.03509	2.03512
2.63455	2.03504	2.03507
2.6352	2.03499	2.03502
2.63585	2.03494	2.03497
2.6365	2.03489	2.03492
2.63715	2.03484	2.03487
2.6378	2.03479	2.03482
2.63845	2.03474	2.03476
2.6391	2.03469	2.03471
2.63975	2.03463	2.03466
2.6404	2.03458	2.03461
2.64105	2.03453	2.03455
2.6417	2.03447	2.0345
2.64235	2.03442	2.03444
2.64301	2.03436	2.03439
2.64366	2.03431	2.03433
2.64431	2.03425	2.03428
2.64496	2.03419	2.03422
2.64561	2.03413	2.03416
2.64626	2.03408	2.03411
2.64691	2.03402	2.03405
2.64756	2.03396	2.03399
2.64821	2.0339	2.03393
2.64886	2.03384	2.03387
2.64951	2.03378	2.03381
2.65016	2.03371	2.03375
2.65081	2.03365	2.03368
2.65146	2.03359	2.03362
2.65212	2.03353	2.03356
2.65277	2.03346	2.03349
2.65342	2.0334	2.03343
2.65407	2.03333	2.03336
2.65472	2.03326	2.0333
2.65537	2.0332	2.03323
2.65602	2.03313	2.03316
2.65667	2.03306	2.03309
2.65732	2.03299	2.03302
2.65797	2.03292	2.03295
2.65862	2.03285	2.03288
2.65927	2.03278	2.03281
2.65992	2.0327	2.03274
2.66058	2.03263	2.03267
2.66123	2.03256	2.03259
2.66188	2.03248	2.03252
2.66253	2.03241	2.03244
2.66318	2.03233	2.03237
2.66383	2.03225	2.03229
2.66448	2.03217	2.03221
2.66513	2.03209	2.03213
2.66578	2.03201	2.03205
2.66643	2.03193	2.03197
2.66708	2.03185	2.03189
2.66773	2.03176	2.03181
2.66838	2.03168	2.03172
2.66903	2.03159	2.03164
2.66969	2.03151	2.03155
2.67034	2.03142	2.03146
2.67099	2.03133	2.03138
2.67164	2.03124	2.03129
2.67229	2.03115	2.0312
2.67294	2.03106	2.03111
2.67359	2.03097	2.03101
2.67424	2.03087	2.03092
2.67489	2.03078	2.03083
2.67554	2.03068	2.03073
2.67619	2.03058	2.03063
2.67684	2.03048	2.03053
2.67749	2.03038	2.03043
2.67814	2.03028	2.03033
2.6788	2.03018	2.03023
2.67945	2.03008	2.03013
2.6801	2.02997	2.03002
2.68075	2.02986	2.02992
2.6814	2.02976	2.02981
2.68205	2.02965	2.0297
2.6827	2.02954	2.02959
2.68335	2.02942	2.02948
2.684	2.02931	2.02937
2.68465	2.0292	2.02925
2.6853	2.02908	2.02914
2.68595	2.02896	2.02902
2.6866	2.02884	2.0289
2.68726	2.02872	2.02878
2.68791	2.0286	2.02866
2.68856	2.02847	2.02853
2.68921	2.02834	2.02841
2.68986	2.02822	2.02828
2.69051	2.02809	2.02815
2.69116	2.02796	2.02802
2.69181	2.02782	2.02789
2.69246	2.02769	2.02775
2.69311	2.02755	2.02762
2.69376	2.02741	2.02748
2.69441	2.02727	2.02734
2.69506	2.02713	2.0272
2.69571	2.02698	2.02706
2.69637	2.02684	2.02691
2.69702	2.02669	2.02676
2.69767	2.02654	2.02661
2.69832	2.02639	2.02646
2.69897	2.02623	2.02631
2.69962	2.02607	2.02615
2.70027	2.02591	2.02599
2.70092	2.02575	2.02583
2.70157	2.02559	2.02567
2.70222	2.02542	2.02551
2.70287	2.02526	2.02534
2.70352	2.02508	2.02517
2.70417	2.02491	2.025
2.70482	2.02474	2.02482
2.70548	2.02456	2.02465
2.70613	2.02438	2.02447
2.70678	2.02419	2.02429
2.70743	2.02401	2.0241
2.70808	2.02382	2.02391
2.70873	2.02363	2.02372
2.70938	2.02344	2.02353
2.71003	2.02324	2.02334
2.71068	2.02304	2.02314
2.71133	2.02284	2.02294
2.71198	2.02263	2.02273
2.71263	2.02242	2.02253
2.71328	2.02221	2.02232
2.71394	2.022	2.02211
2.71459	2.02178	2.02189
2.71524	2.02156	2.02167
2.71589	2.02134	2.02145
2.71654	2.02111	2.02122
2.71719	2.02088	2.02099
2.71784	2.02065	2.02076
2.71849	2.02041	2.02053
2.71914	2.02017	2.02029
2.71979	2.01992	2.02005
2.72044	2.01968	2.0198
2.72109	2.01942	2.01955
2.72174	2.01917	2.0193
2.72239	2.01891	2.01904
2.72305	2.01865	2.01878
2.7237	2.01838	2.01851
2.72435	2.01811	2.01825
2.725	2.01784	2.01797
2.72565	2.01756	2.0177
2.7263	2.01727	2.01742
2.72695	2.01699	2.01713
2.7276	2.01669	2.01684
2.72825	2.0164	2.01655
2.7289	2.0161	2.01625
2.72955	2.01579	2.01595
2.7302	2.01548	2.01564
2.73085	2.01517	2.01533
2.7315	2.01485	2.01501
2.73216	2.01453	2.01469
2.73281	2.0142	2.01436
2.73346	2.01387	2.01403
2.73411	2.01353	2.0137
2.73476	2.01318	2.01336
2.73541	2.01283	2.01301
2.73606	2.01248	2.01266
2.73671	2.01212	2.0123
2.73736	2.01176	2.01194
2.73801	2.01138	2.01157
2.73866	2.01101	2.0112
2.73931	2.01063	2.01082
2.73996	2.01024	2.01043
2.74062	2.00984	2.01004
2.74127	2.00944	2.00964
2.74192	2.00904	2.00924
2.74257	2.00863	2.00883
2.74322	2.00821	2.00842
2.74387	2.00778	2.008
2.74452	2.00735	2.00757
2.74517	2.00691	2.00713
2.74582	2.00647	2.00669
2.74647	2.00602	2.00624
2.74712	2.00556	2.00579
2.74777	2.00509	2.00532
2.74842	2.00462	2.00485
2.74907	2.00414	2.00438
2.74973	2.00365	2.00389
2.75038	2.00315	2.0034
2.75103	2.00265	2.0029
2.75168	2.00214	2.0024
2.75233	2.00162	2.00188
2.75298	2.00109	2.00136
2.75363	2.00056	2.00083
2.75428	2.00002	2.00029
2.75493	1.99946	1.99974
2.75558	1.9989	1.99918
2.75623	1.99833	1.99862
2.75688	1.99776	1.99805
2.75753	1.99717	1.99746
2.75818	1.99657	1.99687
2.75884	1.99597	1.99627
2.75949	1.99535	1.99566
2.76014	1.99473	1.99504
2.76079	1.99409	1.99441
2.76144	1.99345	1.99377
2.76209	1.99279	1.99312
2.76274	1.99213	1.99246
2.76339	1.99145	1.99179
2.76404	1.99077	1.99111
2.76469	1.99007	1.99042
2.76534	1.98936	1.98972
2.76599	1.98864	1.989
2.76664	1.98791	1.98828
2.7673	1.98717	1.98754
2.76795	1.98642	1.9868
2.7686	1.98565	1.98604
2.76925	1.98488	1.98527
2.7699	1.98409	1.98448
2.77055	1.98329	1.98369
2.7712	1.98247	1.98288
2.77185	1.98164	1.98206
2.7725	1.9808	1.98122
2.77315	1.97995	1.98038
2.7738	1.97908	1.97952
2.77445	1.9782	1.97864
2.7751	1.97731	1.97775
2.77575	1.9764	1.97685
2.77641	1.97547	1.97594
2.77706	1.97454	1.975
2.77771	1.97358	1.97406
2.77836	1.97261	1.9731
2.77901	1.97163	1.97212
2.77966	1.97063	1.97113
2.78031	1.96962	1.97012
2.78096	1.96859	1.9691
2.78161	1.96754	1.96806
2.78226	1.96647	1.96701
2.78291	1.96539	1.96593
2.78356	1.96429	1.96484
2.78421	1.96318	1.96374
2.78486	1.96205	1.96261
2.78552	1.96089	1.96147
2.78617	1.95972	1.96031
2.78682	1.95854	1.95913
2.78747	1.95733	1.95793
2.78812	1.9561	1.95671
2.78877	1.95485	1.95548
2.78942	1.95359	1.95422
2.79007	1.9523	1.95295
2.79072	1.951	1.95165
2.79137	1.94967	1.95033
2.79202	1.94832	1.94899
2.79267	1.94695	1.94763
2.79332	1.94556	1.94625
2.79398	1.94414	1.94485
2.79463	1.9427	1.94342
2.79528	1.94124	1.94197
2.79593	1.93976	1.9405
2.79658	1.93825	1.93901
2.79723	1.93672	1.93749
2.79788	1.93517	1.93594
2.79853	1.93358	1.93437
2.79918	1.93198	1.93278
2.79983	1.93035	1.93116
2.80048	1.92869	1.92952
2.80113	1.927	1.92785
2.80178	1.92529	1.92615
2.80243	1.92355	1.92442
2.80309	1.92179	1.92267
2.80374	1.91999	1.92089
2.80439	1.91817	1.91908
2.80504	1.91631	1.91724
2.80569	1.91443	1.91537
2.80634	1.91252	1.91347
2.80699	1.91057	1.91154
2.80764	1.9086	1.90958
2.80829	1.90659	1.90759
2.80894	1.90455	1.90557
2.80959	1.90248	1.90351
2.81024	1.90037	1.90143
2.81089	1.89823	1.8993
2.81154	1.89606	1.89715
2.8122	1.89385	1.89496
2.81285	1.89161	1.89273
2.8135	1.88933	1.89047
2.81415	1.88701	1.88817
2.8148	1.88466	1.88583
2.81545	1.88226	1.88346
2.8161	1.87983	1.88105
2.81675	1.87736	1.8786
2.8174	1.87486	1.87611
2.81805	1.87231	1.87358
2.8187	1.86971	1.87101
2.81935	1.86708	1.8684
2.82	1.86441	1.86575
2.82066	1.86169	1.86305
2.82131	1.85893	1.86031
2.82196	1.85612	1.85752
2.82261	1.85327	1.8547
2.82326	1.85037	1.85182
2.82391	1.84743	1.8489
2.82456	1.84444	1.84593
2.82521	1.8414	1.84292
2.82586	1.83831	1.83985
2.82651	1.83517	1.83674
2.82716	1.83198	1.83357
2.82781	1.82874	1.83036
2.82846	1.82545	1.82709
2.82911	1.8221	1.82377
2.82977	1.8187	1.8204
2.83042	1.81524	1.81697
2.83107	1.81173	1.81349
2.83172	1.80817	1.80995
2.83237	1.80454	1.80635
2.83302	1.80086	1.8027
2.83367	1.79711	1.79899
2.83432	1.79331	1.79521
2.83497	1.78945	1.79138
2.83562	1.78552	1.78748
2.83627	1.78153	1.78352
2.83692	1.77747	1.7795
2.83757	1.77335	1.77541
2.83822	1.76916	1.77126
2.83888	1.76491	1.76704
2.83953	1.76058	1.76275
2.84018	1.75619	1.75839
2.84083	1.75173	1.75396
2.84148	1.74719	1.74946
2.84213	1.74258	1.74488
2.84278	1.73789	1.74024
2.84343	1.73313	1.73551
2.84408	1.7283	1.73071
2.84473	1.72338	1.72584
2.84538	1.71838	1.72088
2.84603	1.71331	1.71585
2.84668	1.70815	1.71073
2.84734	1.70291	1.70553
2.84799	1.69758	1.70025
2.84864	1.69217	1.69488
2.84929	1.68667	1.68942
2.84994	1.68108	1.68387
2.85059	1.6754	1.67824
2.85124	1.66963	1.67251
2.85189	1.66376	1.6667
2.85254	1.6578	1.66078
2.85319	1.65175	1.65478
2.85384	1.64559	1.64867
2.85449	1.63934	1.64247
2.85514	1.63298	1.63616
2.85579	1.62652	1.62975
2.85645	1.61996	1.62324
2.8571	1.61329	1.61663
2.85775	1.60652	1.6099
2.8584	1.59963	1.60307
2.85905	1.59263	1.59613
2.8597	1.58552	1.58907
2.86035	1.57829	1.5819
2.861	1.57095	1.57462
2.86165	1.56348	1.56722
2.8623	1.5559	1.55969
2.86295	1.54819	1.55205
2.8636	1.54036	1.54428
2.86425	1.5324	1.53638
2.8649	1.52432	1.52836
2.86556	1.5161	1.52021
2.86621	1.50774	1.51192
2.86686	1.49926	1.5035
2.86751	1.49063	1.49495
2.86816	1.48187	1.48625
2.86881	1.47296	1.47742
2.86946	1.46391	1.46844
2.87011	1.45471	1.45931
2.87076	1.44537	1.45004
2.87141	1.43587	1.44062
2.87206	1.42622	1.43104
2.87271	1.41641	1.42131
2.87336	1.40644	1.41142
2.87402	1.39631	1.40138
2.87467	1.38602	1.39116
2.87532	1.37556	1.38079
2.87597	1.36493	1.37024
2.87662	1.35412	1.35953
2.87727	1.34315	1.34864
2.87792	1.33199	1.33757
2.87857	1.32065	1.32632
2.87922	1.30913	1.31489
2.87987	1.29743	1.30328
2.88052	1.28553	1.29148
2.88117	1.27344	1.27948
2.88182	1.26115	1.2673
2.88247	1.24867	1.25491
2.88313	1.23598	1.24232
2.88378	1.22309	1.22953
2.88443	1.20998	1.21653
2.88508	1.19667	1.20332
2.88573	1.18313	1.1899
2.88638	1.16938	1.17626
2.88703	1.15541	1.1624
2.88768	1.14121	1.14831
2.88833	1.12678	1.13399
2.88898	1.11211	1.11944
2.88963	1.09721	1.10466
2.89028	1.08206	1.08963
2.89093	1.06667	1.07437
2.89158	1.05103	1.05885
2.89224	1.03513	1.04308
2.89289	1.01898	1.02706
2.89354	1.00257	1.01077
2.89419	0.985885	0.994226
2.89484	0.968933	0.977409
2.89549	0.951706	0.96032
2.89614	0.934199	0.942953
2.89679	0.916408	0.925304
2.89744	0.898328	0.907368
2.89809	0.879955	0.889142
2.89874	0.861284	0.870619
2.89939	0.842309	0.851796
2.90004	0.823027	0.832668
2.9007	0.803431	0.813229
2.90135	0.783517	0.793474
2.902	0.76328	0.773399
2.90265	0.742715	0.752998
2.9033	0.721815	0.732265
2.90395	0.700577	0.711196
2.9046	0.678993	0.689785
2.90525	0.657059	0.668026
2.9059	0.634769	0.645914
2.90655	0.612117	0.623443
2.9072	0.589098	0.600607
2.90785	0.565704	0.577401
2.9085	0.541931	0.553817
2.90915	0.517771	0.529851
2.90981	0.49322	0.505496
2.91046	0.46827	0.480745
2.91111	0.442914	0.455592
2.91176	0.417147	0.430031
2.91241	0.390961	0.404054
2.91306	0.364351	0.377656
2.91371	0.337308	0.350829
2.91436	0.309826	0.323567
2.91501	0.281897	0.295861
2.91566	0.253515	0.267706
2.91631	0.224672	0.239094
2.91696	0.195361	0.210017
2.91761	0.165574	0.180467
2.91826	0.135303	0.150438
2.91892	0.10454	0.119921
2.91957	0.0732775	0.0889086
2.92022	0.0415074	0.0573924
2.92087	0.00922126	0.0253643
2.92152	-0.0235892	-0.00718398
2.92217	-0.0569326	-0.0402609
2.92282	-0.0908176	-0.0738751
2.92347	-0.125253	-0.108035
2.92412	-0.160248	-0.14275
2.92477	-0.195811	-0.178029
2.92542	-0.231951	-0.213881
2.92607	-0.268679	-0.250315
2.92672	-0.306003	-0.287341
2.92738	-0.343934	-0.324969
2.92803	-0.382481	-0.363207
2.92868	-0.421654	-0.402067
2.92933	-0.461463	-0.441558
2.92998	-0.501919	-0.481691
2.93063	-0.543032	-0.522475
2.93128	-0.584813	-0.563923
2.93193	-0.627273	-0.606043
2.93258	-0.670422	-0.648847
2.93323	-0.714272	-0.692347
2.93388	-0.758835	-0.736554
2.93453	-0.804122	-0.781479
2.93518	-0.850144	-0.827133
2.93583	-0.896914	-0.873529
2.93649	-0.944444	-0.920679
2.93714	-0.992746	-0.968595
2.93779	-1.04183	-1.01729
2.93844	-1.09172	-1.06678
2.93909	-1.14241	-1.11706
2.93974	-1.19393	-1.16817
2.94039	-1.24629	-1.22011
2.94104	-1.29949	-1.27289
2.94169	-1.35356	-1.32653
2.94234	-1.40851	-1.38104
2.94299	-1.46435	-1.43643
2.94364	-1.5211	-1.49273
2.94429	-1.57877	-1.54994
2.94495	-1.63738	-1.60807
2.9456	-1.69694	-1.66716
2.94625	-1.75747	-1.7272
2.9469	-1.81898	-1.78822
2.94755	-1.88149	-1.85023
2.9482	-1.94501	-1.91325
2.94885	-2.00957	-1.97729
2.9495	-2.07518	-2.04237
2.95015	-2.14185	-2.10851
2.9508	-2.20961	-2.17573
2.95145	-2.27846	-2.24404
2.9521	-2.34844	-2.31345
2.95275	-2.41955	-2.384
2.9534	-2.49182	-2.45569
2.95406	-2.56526	-2.52854
2.95471	-2.6399	-2.60258
2.95536	-2.71575	-2.67782
2.95601	-2.79283	-2.75429
2.95666	-2.87116	-2.83199
2.95731	-2.95077	-2.91096
2.95796	-3.03167	-2.99122
2.95861	-3.11388	-3.07277
2.95926	-3.19743	-3.15566
2.95991	-3.28234	-3.23988
2.96056	-3.36862	-3.32548
2.96121	-3.45631	-3.41247
2.96186	-3.54543	-3.50087
2.96251	-3.63599	-3.59071
2.96317	-3.72802	-3.682
2.96382	-3.82155	-3.77479
2.96447	-3.9166	-3.86907
2.96512	-4.01319	-3.96489
2.96577	-4.11135	-4.06227
2.96642	-4.21111	-4.16123
2.96707	-4.31249	-4.2618
2.96772	-4.41551	-4.364
2.96837	-4.52021	-4.46786
2.96902	-4.62661	-4.57341
2.96967	-4.73474	-4.68067
2.97032	-4.84462	-4.78968
2.97097	-4.95629	-4.90046
2.97163	-5.06978	-5.01304
2.97228	-5.18511	-5.12744
2.97293	-5.30231	-5.24371
2.97358	-5.42142	-5.36186
2.97423	-5.54246	-5.48194
2.97488	-5.66547	-5.60396
2.97553	-5.79048	-5.72797
2.97618	-5.91751	-5.85399
2.97683	-6.04662	-5.98207
2.97748	-6.17782	-6.11222
2.97813	-6.31115	-6.24448
2.97878	-6.44665	-6.3789
2.97943	-6.58434	-6.5155
2.98008	-6.72428	-6.65431
2.98074	-6.86649	-6.79539
2.98139	-7.01101	-6.93875
2.98204	-7.15788	-7.08444
2.98269	-7.30713	-7.23251
2.98334	-7.45881	-7.38297
2.98399	-7.61295	-7.53588
2.98464	-7.7696	-7.69128
2.98529	-7.92879	-7.8492
2.98594	-8.09057	-8.00968
2.98659	-8.25498	-8.17277
2.98724	-8.42205	-8.33852
2.98789	-8.59185	-8.50695
2.98854	-8.7644	-8.67812
2.98919	-8.93975	-8.85207
2.98985	-9.11795	-9.02885
2.9905	-9.29904	-9.2085
2.99115	-9.48308	-9.39106
2.9918	-9.67011	-9.57659
2.99245	-9.86017	-9.76514
2.9931	-10.0533	-9.95675
2.99375	-10.2496	-10.1515
2.9944	-10.4491	-10.3494
2.99505	-10.6518	-10.5505
2.9957	-10.8578	-10.7548
2.99635	-11.0672	-10.9625
2.997	-11.2799	-11.1736
2.99765	-11.4961	-11.388
2.99831	-11.7159	-11.606
2.99896	-11.9392	-11.8275
2.99961	-12.1661	-12.0526
3.00026	-12.3967	-12.2814
3.00091	-12.631	-12.5139
3.00156	-12.8692	-12.7501
3.00221	-13.1112	-12.9902
3.00286	-13.3572	-13.2342
3.00351	-13.6071	-13.4821
3.00416	-13.8611	-13.7341
3.00481	-14.1193	-13.9902
3.00546	-14.3816	-14.2504
3.00611	-14.6482	-14.5149
3.00676	-14.9191	-14.7836
3.00742	-15.1944	-15.0567
3.00807	-15.4742	-15.3343
3.00872	-15.7585	-15.6163
3.00937	-16.0474	-15.903
3.01002	-16.3411	-16.1942
3.01067	-16.6395	-16.4903
3.01132	-16.9427	-16.7911
3.01197	-17.2509	-17.0968
3.01262	-17.564	-17.4074
